Terms,Weights
code,1.0289726027397261
coeffici,0.0
coffe,1.0283177570093458
cognit,1.0267469879518072
cohen,1.025
coin,1.028695652173913
coincid,1.0275
cold,1.0266666666666666
collabor,1.0264893617021276
collar,0.0
collater,1.029375
colleagu,1.02
collect,1.024416403785489
collector,1.0296202531645569
colleg,1.0243370786516854
collis,0.0
color,1.0239568345323742
colorcod,0.0
colour,1.0214285714285714
column,1.025
combin,1.0229120879120879
come,1.0176595744680852
comfort,1.027
command,1.026896551724138
commenc,0.0
comment,1.0233333333333334
commerc,1.0227586206896553
commerci,1.0251408450704225
commiss,1.0211363636363637
commit,1.0198461538461538
committe,1.0257142857142858
commod,1.018139534883721
common,1.02325
commonli,1.020625
commun,1.0163229813664596
commut,1.027
compani,1.0248155953635405
compar,1.023625
comparison,1.0246575342465754
compat,1.0242857142857142
compel,1.020625
compens,1.023076923076923
compet,1.0174683544303798
competencybas,0.0
competit,1.0214462809917355
competitor,1.0267567567567568
compil,1.015
complain,1.0269230769230768
complaint,1.0285
complement,1.02625
complementari,1.0272727272727273
complet,1.0191715976331361
complex,1.0234905660377358
compli,1.02
complianc,1.0233333333333334
complic,1.0255
compon,1.020048780487805
compos,1.0196153846153846
composit,1.028032786885246
compound,0.0
comprehend,1.0242857142857142
comprehens,1.0192452830188679
compris,1.0184
compromis,1.024
comput,1.026721044045677
computer,1.0271428571428571
computerbas,0.0
concem,1.0208333333333333
concentr,1.0225
concept,1.0185813148788927
conceptu,1.018688524590164
concern,1.0176470588235293
conclud,1.025294117647059
conclus,1.02587786259542
concurr,1.0266666666666666
condit,1.0204778156996588
conduct,1.0196733668341709
conductor,0.0
confer,1.02
confid,1.019090909090909
configur,0.0
confin,1.015
confirm,1.0207407407407407
conflict,1.02
confront,1.0225
confus,1.01875
congest,0.0
connect,1.0171428571428571
consciou,1.024
consecut,1.02
consensu,1.0218181818181817
consequ,1.0195789473684211
conserv,1.0163636363636364
consid,1.0218580375782882
consider,1.0224299065420561
consist,1.0197014925373133
consolid,1.028695652173913
consortium,1.0257142857142858
constant,1.0255
constantli,1.0258620689655173
constitu,1.021
constitut,1.0216279069767442
constrain,1.0189473684210526
constraint,1.0252631578947369
construct,1.0243367346938776
consult,0.0
consum,1.0255813953488373
consumpt,1.021969696969697
contact,1.0262702702702702
contagi,0.0
contain,1.0189162561576355
contamin,1.026
contemporari,1.0182608695652173
content,1.0215277777777778
context,1.0183067092651756
contextu,1.02
contin,1.0225
conting,1.0257142857142858
continu,1.018896797153025
contract,1.024375
contractor,1.0295238095238095
contrari,1.0218181818181817
contrast,1.0275675675675675
contribut,1.0225
contributor,1.0225
control,1.0245130641330167
conveni,1.019622641509434
convent,1.0207407407407407
converg,0.0
convers,1.024
convert,1.021645569620253
convey,1.0221052631578946
convolut,0.0
cook,1.028909090909091
cool,1.0275
coop,0.0
cooper,1.028695652173913
coordin,1.020735294117647
cope,1.025
copi,1.0156521739130435
core,1.0208163265306123
corn,1.0267123287671234
corner,1.024
corona,1.02625
coronaviru,1.0223333333333333
coronavirus,0.0
corpor,1.02578125
correct,1.0254166666666666
correctli,1.0252
correl,1.0233333333333334
correspond,1.0254430379746835
cost,1.0197142857142858
costeffect,0.0
costli,1.0213157894736842
cottag,0.0
cough,1.027391304347826
could,1.01875
council,1.0225
counsel,1.024375
count,1.025
counter,1.0157894736842106
counterpart,1.02
countless,1.0257142857142858
countri,1.0185117056856188
coupl,1.0193333333333334
cours,1.0243137254901962
court,0.0
cover,1.022436974789916
covid,1.0233333333333334
covid19,1.0194285714285714
crack,1.02
crank,0.0
crash,1.0283333333333333
cream,0.0
creat,1.018568129330254
creation,1.0185915492957747
creativ,1.0217241379310344
creator,1.0233333333333334
credenti,0.0
credibl,1.0247058823529411
credit,1.0294086021505375
creditworthi,0.0
crew,0.0
crime,1.026422018348624
crimin,1.0247058823529411
crise,1.02625
crisi,1.0254716981132075
crisob,0.0
cristob,0.0
criteria,1.0235294117647058
critic,1.021496062992126
crop,1.021081081081081
crore,1.0283333333333333
cross,1.021891891891892
crowd,1.0183333333333333
crucial,1.0233333333333334
crude,0.0
crystal,1.026470588235294
cue,0.0
cultiv,1.023793103448276
cultur,1.021764705882353
cumul,0.0
currenc,1.0218181818181817
current,1.018423236514523
curriculum,1.028181818181818
custom,1.0267716221602232
cut,1.0229411764705882
cutter,0.0
cyber,1.0277777777777777
cybersecur,1.028
cycl,1.0162
cylind,1.0266666666666666
daili,1.0203225806451612
damag,1.0208695652173914
danger,1.0276923076923077
dark,1.0272727272727273
data,1.025918762088975
databas,1.0288095238095238
date,1.027378640776699
davao,0.0
day,1.0266009852216749
daytoday,1.025
dead,1.0286363636363636
deaf,0.0
deal,1.0212408759124088
dean,0.0
dearth,0.0
death,1.0260204081632653
debt,1.0294
